run_id,geometry,family,n_atoms,device_profile,replicate,omega_mhz,delta_initial_mhz,delta_target_mhz,delta_over_omega,sweep_ns,hold_ns,fall_ns,sweep_rate_mhz_per_us,blockade_ratio,method,samples,unique_basins,shannon_entropy_nats,normalized_entropy,collision_probability_p_q1,effective_basin_count,top_basin_mass,best_energy_mhz,mean_energy_mhz,energy_std_mhz,mean_replica_overlap,mean_pairwise_hamming,negative_overlap_mass,low_energy_threshold_mhz,low_energy_mass,unique_low_energy_basins,reference_minima,reference_basin_coverage,effective_basin_count_ci_lower,effective_basin_count_ci_upper,normalized_entropy_ci_lower,normalized_entropy_ci_upper,mean_energy_mhz_ci_lower,mean_energy_mhz_ci_upper,mean_pairwise_hamming_ci_lower,mean_pairwise_hamming_ci_upper,low_energy_mass_ci_lower,low_energy_mass_ci_upper,wall_seconds,generation_energy_evaluations,descent_flip_cost_evaluations
g00_p005_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,300,200,300,40.0,1.2805351750774867,simulated_annealing,300.0,9,1.781612358260898,0.8108467275661079,0.2576222222222222,3.881652721469853,0.47,-28.006005166386508,-25.487490583720554,2.373921282393759,0.3205679012345679,3.057444444444444,0.34515555555555555,-27.756005166386508,0.47,1,9,1.0,3.3688835485104236,4.5958118004396855,0.7631488170690106,0.8520484270336072,-25.698281771855214,-25.19054522557303,2.8502572222222224,3.26259,0.4098333333333333,0.5133333333333333,0.785606278999694,108000,81
g00_p006_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,quantum,300.0,9,1.2191240060036383,0.5548472461934818,0.47344444444444445,2.112180239380427,0.6733333333333333,-28.006005166386508,-26.476573662731532,2.196423217324277,0.5993382716049382,1.802977777777778,0.08166666666666668,-27.756005166386508,0.6733333333333333,1,9,1.0,1.9255075405139486,2.510835045779196,0.5113943075898763,0.6265952866814476,-26.644362804708045,-26.163509773629652,1.6340611111111112,2.082961111111111,0.6066666666666667,0.7084166666666666,0.06202232899977389,,261
g00_p006_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,uniform_random,300.0,9,2.0344038105230666,0.9258970755686036,0.14622222222222223,6.838905775075988,0.22,-28.006005166386508,-23.97085770568356,1.6308089711991531,0.2625382716049383,3.3185777777777776,0.19202222222222226,-27.756005166386508,0.14,1,9,1.0,6.007702409947559,7.331994972573814,0.8887234295103845,0.9467269613013045,-24.169960888470374,-23.799104373972902,3.205552777777778,3.3981938888888887,0.10333333333333333,0.18333333333333332,0.0035474140004225774,0,7596
g00_p006_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,simulated_annealing,300.0,9,1.7439525334939368,0.7937070026807173,0.27182222222222224,3.6788750817527793,0.4866666666666667,-28.006005166386508,-25.57345536325024,2.370449962848797,0.33796543209876545,2.9791555555555553,0.3323111111111111,-27.756005166386508,0.4866666666666667,1,9,1.0,3.11368135713464,4.351626607057149,0.7304433631292744,0.8372317214370513,-25.81789083505378,-25.308091804624194,2.7462427777777774,3.190215555555555,0.43,0.5384166666666667,0.7845170170003257,108000,81
g00_p006_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,quantum,300.0,9,1.1089330458137894,0.5046971790012434,0.5324444444444445,1.8781302170283805,0.72,-28.006005166386508,-26.695531854737915,2.101927050957259,0.6415703703703703,1.6129333333333333,0.08397777777777779,-27.756005166386508,0.72,1,9,1.0,1.6446464703931636,2.1733367386553986,0.43147795156153473,0.5703634502286917,-26.946527832857488,-26.424630071536253,1.3471861111111112,1.854378333333333,0.6615833333333333,0.7735,0.06194335100008175,,252
g00_p006_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,uniform_random,300.0,9,1.9789389192533364,0.9006539157014531,0.1560666666666667,6.40751815463477,0.22,-28.006005166386508,-23.69751606597441,1.2733387232616815,0.27034074074074077,3.2834666666666665,0.1696888888888889,-27.756005166386508,0.08,1,9,1.0,5.750423102522472,6.82384432117882,0.866881043810534,0.9213822914107339,-23.80528321107739,-23.575132031355974,3.185225,3.363401111111111,0.05333333333333334,0.10333333333333333,0.003950020000047516,0,7632
g00_p006_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,0,300,13.333333333333332,1.2805351750774867,simulated_annealing,300.0,9,1.781612358260898,0.8108467275661079,0.2576222222222222,3.881652721469853,0.47,-28.006005166386508,-25.487490583720554,2.373921282393759,0.3205679012345679,3.057444444444444,0.34515555555555555,-27.756005166386508,0.47,1,9,1.0,3.3688835485104236,4.5958118004396855,0.7631488170690106,0.8520484270336072,-25.698281771855214,-25.19054522557303,2.8502572222222224,3.26259,0.4098333333333333,0.5133333333333333,0.785606278999694,108000,81
g00_p007_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,quantum,300.0,9,1.3559909673192558,0.6171380847028283,0.4297111111111111,2.3271448518384443,0.64,-28.006005166386508,-26.31162243445272,2.2602794656446137,0.5388543209876544,2.075155555555555,0.15102222222222222,-27.756005166386508,0.64,1,9,1.0,2.0635142717852033,2.63509919251077,0.5536853940042339,0.6666845265791704,-26.52013000610917,-26.092943189345817,1.8342244444444442,2.2804261111111104,0.5933333333333334,0.6833333333333333,0.06888796700059174,,225
g00_p007_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,uniform_random,300.0,9,2.0344038105230666,0.9258970755686036,0.14622222222222223,6.838905775075988,0.22,-28.006005166386508,-23.97085770568356,1.6308089711991531,0.2625382716049383,3.3185777777777776,0.19202222222222226,-27.756005166386508,0.14,1,9,1.0,6.007702409947559,7.331994972573814,0.8887234295103845,0.9467269613013045,-24.169960888470374,-23.799104373972902,3.205552777777778,3.3981938888888887,0.10333333333333333,0.18333333333333332,0.0035474140004225774,0,7596
g00_p007_r00,kagome_n9,clean_kagome,9,ruby_proxy,0,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,simulated_annealing,300.0,9,1.7439525334939368,0.7937070026807173,0.27182222222222224,3.6788750817527793,0.4866666666666667,-28.006005166386508,-25.57345536325024,2.370449962848797,0.33796543209876545,2.9791555555555553,0.3323111111111111,-27.756005166386508,0.4866666666666667,1,9,1.0,3.11368135713464,4.351626607057149,0.7304433631292744,0.8372317214370513,-25.81789083505378,-25.308091804624194,2.7462427777777774,3.190215555555555,0.43,0.5384166666666667,0.7845170170003257,108000,81
g00_p007_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,quantum,300.0,9,1.1977648686720657,0.5451262838704282,0.5044222222222221,1.9824661879377952,0.7,-28.006005166386508,-26.59466594148541,2.156729250837655,0.5927703703703704,1.8325333333333331,0.1521777777777778,-27.756005166386508,0.7,1,9,1.0,1.7310356991929692,2.309732352211053,0.4641662180735452,0.6110924801018567,-26.84244091674786,-26.314933701613487,1.5017800000000001,2.113655,0.64,0.7517499999999999,0.06855274299960001,,171
g00_p007_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,uniform_random,300.0,9,1.9789389192533364,0.9006539157014531,0.1560666666666667,6.40751815463477,0.22,-28.006005166386508,-23.69751606597441,1.2733387232616815,0.27034074074074077,3.2834666666666665,0.1696888888888889,-27.756005166386508,0.08,1,9,1.0,5.750423102522472,6.82384432117882,0.866881043810534,0.9213822914107339,-23.80528321107739,-23.575132031355974,3.185225,3.363401111111111,0.05333333333333334,0.10333333333333333,0.003950020000047516,0,7632
g00_p007_r01,kagome_n9,clean_kagome,9,ruby_proxy,1,2.0,-6.0,6.0,3.0,900,200,300,13.333333333333332,1.2805351750774867,simulated_annealing,300.0,9,1.781612358260898,0.8108467275661079,0.2576222222222222,3.881652721469853,0.47,-28.006005166386508,-25.487490583720554,2.373921282393759,0.3205679012345679,3.057444444444444,0.34515555555555555,-27.756005166386508,0.47,1,9,1.0,3.3688835485104236,4.5958118004396855,0.7631488170690106,0.8520484270336072,-25.698281771855214,-25.19054522557303,2.8502572222222224,3.26259,0.4098333333333333,0.5133333333333333,0.785606278999694,108000,81
